tree_file_name;leaf_dist;agree_with_etalon
Puzzle_filtered//PF03853_1.tre;"10;9;6;6;5;4;3;3;2;1;1;3;3;5;6;7;7;10;11;11;9;8;7;6;7;9;9;8;7;8";"11;11;10;9;10;10;10;10;7;2;2;2;2;1;3;3;5;5;4;4;8;8;7;6;9;9;9;9;8;8";66.2
Puzzle_filtered//PF03853_1.tre;"9;10;7;7;6;5;2;2;1;1;2;4;4;6;7;8;8;11;12;12;10;9;8;7;8;10;10;9;8;9";"None";49.6
Puzzle_filtered//PF03853_1.tre;"10;11;8;8;7;6;1;1;1;2;3;5;5;7;8;9;9;12;13;13;11;10;9;8;9;11;11;10;9;10";"12;12;11;10;11;11;11;11;8;2;2;1;1;2;4;4;6;6;5;5;9;9;8;7;10;10;10;10;9;9";45.7
Puzzle_filtered//PF03853_1.tre;"9;8;5;5;4;3;5;5;4;3;2;1;1;4;5;6;6;9;10;10;8;7;6;5;6;8;8;7;6;7";"10;10;9;8;9;9;9;9;6;4;4;4;4;2;1;1;4;4;3;3;7;7;6;5;8;8;8;8;7;7";52.4
Puzzle_filtered//PF03853_1.tre;"8;6;5;5;4;3;7;7;6;5;4;4;4;1;2;3;3;7;8;8;6;5;4;3;4;6;6;5;4;5";"7;7;6;5;6;6;6;6;3;7;7;7;7;5;5;5;5;5;4;2;3;3;2;1;5;5;5;5;4;4";90.9
Puzzle_filtered//PF03853_1.tre;"7;7;6;6;5;4;8;8;7;6;5;5;5;1;1;2;2;8;9;9;7;6;5;4;5;7;7;6;5;6";"None";59.2
Puzzle_filtered//PF03853_1.tre;"9;8;7;7;6;5;9;9;8;7;6;6;6;2;1;1;1;9;10;10;8;7;6;5;6;8;8;7;6;7";"9;9;8;7;8;8;8;8;5;9;9;9;9;7;7;7;7;7;6;4;1;1;1;2;7;7;7;7;6;6";42.0
Puzzle_filtered//PF03853_1.tre;"8;5;6;6;5;4;8;8;7;6;5;5;5;3;4;5;5;5;6;6;4;3;2;1;3;5;5;4;3;4";"None";53.6
Puzzle_filtered//PF03853_1.tre;"7;6;7;7;6;5;9;9;8;7;6;6;6;4;5;6;6;4;5;5;3;2;1;1;4;6;6;5;4;5";"6;6;5;4;5;5;5;5;2;8;8;8;8;6;6;6;6;6;5;3;5;5;4;3;3;3;3;3;2;2";48.6
Puzzle_filtered//PF03853_1.tre;"6;7;8;8;7;6;10;10;9;8;7;7;7;5;6;7;7;3;4;4;2;1;1;2;5;7;7;6;5;6";"None";27.0
Puzzle_filtered//PF03853_1.tre;"5;8;9;9;8;7;11;11;10;9;8;8;8;6;7;8;8;2;3;3;1;1;2;3;6;8;8;7;6;7";"None";27.6
Puzzle_filtered//PF03853_1.tre;"8;9;10;10;9;8;12;12;11;10;9;9;9;7;8;9;9;1;2;2;1;2;3;4;7;9;9;8;7;8";"None";36.5
Puzzle_filtered//PF03853_1.tre;"8;10;11;11;10;9;13;13;12;11;10;10;10;8;9;10;10;1;1;1;2;3;4;5;8;10;10;9;8;9";"8;8;7;6;7;7;7;7;4;10;10;10;10;8;8;8;8;8;7;5;7;7;6;5;1;1;2;2;3;3";81.4
Puzzle_filtered//PF03853_1.tre;"7;4;7;7;6;5;9;9;8;7;6;6;6;4;5;6;6;7;8;8;6;5;4;3;1;3;3;2;2;3";"3;3;2;1;3;3;3;3;2;10;10;10;10;8;8;8;8;8;7;5;7;7;6;5;6;6;6;6;5;5";33.2
Puzzle_filtered//PF03853_1.tre;"6;5;8;8;7;6;10;10;9;8;7;7;7;5;6;7;7;8;9;9;7;6;5;4;1;2;2;1;3;4";"2;2;1;1;4;4;4;4;3;11;11;11;11;9;9;9;9;9;8;6;8;8;7;6;7;7;7;7;6;6";76.3
Puzzle_filtered//PF03853_1.tre;"7;6;9;9;8;7;11;11;10;9;8;8;8;6;7;8;8;9;10;10;8;7;6;5;2;1;1;1;4;5";"1;1;1;2;5;5;5;5;4;12;12;12;12;10;10;10;10;10;9;7;9;9;8;7;8;8;8;8;7;7";61.8
Puzzle_filtered//PF04408_2.tre;"9;8;8;7;6;5;4;5;5;4;8;8;8;8;6;5;6;6;6;6;5;5;6;6;7;8;8;6;1;1";"None";63.2
Puzzle_filtered//PF04408_2.tre;"8;7;7;6;5;4;3;4;4;3;7;7;7;7;5;4;5;5;5;5;4;4;5;5;6;7;7;5;1;2";"6;7;7;6;5;7;7;7;7;5;3;6;6;6;6;4;3;4;4;3;2;2;1;3;4;6;7;8;8;6";97.8
Puzzle_filtered//PF04408_2.tre;"7;6;6;5;4;3;2;3;3;2;7;7;7;7;5;4;5;5;5;5;4;4;5;5;6;7;7;5;2;3";"6;7;7;6;5;7;7;7;7;5;3;5;5;5;5;3;2;3;3;2;3;3;2;3;4;6;7;8;8;6";84.6
Puzzle_filtered//PF04408_2.tre;"9;5;5;4;3;2;1;3;3;2;8;8;8;8;6;5;6;6;6;6;5;5;6;6;7;8;8;6;3;4";"7;8;8;7;6;8;8;8;8;6;4;4;4;4;4;2;1;3;3;2;4;4;3;4;5;7;8;9;9;7";99.1
Puzzle_filtered//PF04408_2.tre;"9;4;4;3;2;1;1;4;4;3;9;9;9;9;7;6;7;7;7;7;6;6;7;7;8;9;9;7;4;5";"8;9;9;8;7;9;9;9;9;7;5;3;3;3;3;1;1;4;4;3;5;5;4;5;6;8;9;10;10;8";56.2
Puzzle_filtered//PF04408_2.tre;"8;3;3;2;1;1;2;5;5;4;10;10;10;10;8;7;8;8;8;8;7;7;8;8;9;10;10;8;5;6";"None";20.0
Puzzle_filtered//PF04408_2.tre;"7;2;2;1;1;2;3;6;6;5;11;11;11;11;9;8;9;9;9;9;8;8;9;9;10;11;11;9;6;7";"None";23.3
Puzzle_filtered//PF04408_2.tre;"6;1;1;1;2;3;4;7;7;6;12;12;12;12;10;9;10;10;10;10;9;9;10;10;11;12;12;10;7;8";"None";39.5
Puzzle_filtered//PF04408_2.tre;"5;6;6;5;4;3;2;2;2;1;8;8;8;8;6;5;6;6;6;6;5;5;6;6;7;8;8;6;3;4";"7;8;8;7;6;8;8;8;8;6;4;5;5;5;5;3;2;2;2;1;4;4;3;4;5;7;8;9;9;7";88.7
Puzzle_filtered//PF04408_2.tre;"10;7;7;6;5;4;3;1;1;1;9;9;9;9;7;6;7;7;7;7;6;6;7;7;8;9;9;7;4;5";"None";58.1
Puzzle_filtered//PF04408_2.tre;"10;7;7;6;5;4;3;4;4;3;6;6;6;6;4;3;4;4;4;4;3;3;4;4;5;6;6;4;2;3";"5;6;6;5;4;6;6;6;6;4;2;6;6;6;6;4;3;4;4;3;3;3;2;2;3;5;6;7;7;5";98.0
Puzzle_filtered//PF04408_2.tre;"9;8;8;7;6;5;4;5;5;4;5;5;5;5;3;2;3;3;3;3;3;3;4;4;5;6;6;4;3;4";"5;5;5;4;3;5;5;5;5;3;1;7;7;7;7;5;4;5;5;4;4;4;3;2;3;5;6;7;7;5";95.8
Puzzle_filtered//PF04408_2.tre;"8;9;9;8;7;6;5;6;6;5;4;4;4;4;2;1;3;3;3;3;4;4;5;5;6;7;7;5;4;5";"None";42.2
Puzzle_filtered//PF04408_2.tre;"7;10;10;9;8;7;6;7;7;6;3;3;3;3;1;1;4;4;4;4;5;5;6;6;7;8;8;6;5;6";"None";37.8
Puzzle_filtered//PF04408_2.tre;"8;11;11;10;9;8;7;8;8;7;2;2;2;2;1;2;5;5;5;5;6;6;7;7;8;9;9;7;6;7";"7;3;3;2;1;4;4;4;4;2;2;9;9;9;9;7;6;7;7;6;6;6;5;4;5;7;8;9;9;7";26.0
Puzzle_filtered//PF04408_2.tre;"7;12;12;11;10;9;8;9;9;8;1;1;2;2;2;3;6;6;6;6;7;7;8;8;9;10;10;8;7;8";"None";40.0
Puzzle_filtered//PF04408_2.tre;"6;12;12;11;10;9;8;9;9;8;2;2;1;1;2;3;6;6;6;6;7;7;8;8;9;10;10;8;7;8";"9;1;1;1;2;6;6;6;6;4;4;11;11;11;11;9;8;9;9;8;8;8;7;6;7;9;10;11;11;9";62.6
Puzzle_filtered//PF04408_2.tre;"7;9;9;8;7;6;5;6;6;5;5;5;5;5;3;2;2;2;2;2;4;4;5;5;6;7;7;5;4;5";"8;5;5;4;3;2;2;2;2;1;3;10;10;10;10;8;7;8;8;7;7;7;6;5;6;8;9;10;10;8";56.2
Puzzle_filtered//PF04408_2.tre;"6;10;10;9;8;7;6;7;7;6;6;6;6;6;4;3;1;1;2;2;5;5;6;6;7;8;8;6;5;6";"9;6;6;5;4;2;2;1;1;2;4;11;11;11;11;9;8;9;9;8;8;8;7;6;7;9;10;11;11;9";84.8
Puzzle_filtered//PF04408_2.tre;"5;10;10;9;8;7;6;7;7;6;6;6;6;6;4;3;2;2;1;1;5;5;6;6;7;8;8;6;5;6";"9;6;6;5;4;1;1;2;2;2;4;11;11;11;11;9;8;9;9;8;8;8;7;6;7;9;10;11;11;9";88.8
Puzzle_filtered//PF04408_2.tre;"4;8;8;7;6;5;4;5;5;4;6;6;6;6;4;3;4;4;4;4;2;2;3;3;4;5;5;3;3;4";"4;6;6;5;4;6;6;6;6;4;2;7;7;7;7;5;4;5;5;4;4;4;3;1;2;4;5;6;6;4";57.8
Puzzle_filtered//PF04408_2.tre;"3;9;9;8;7;6;5;6;6;5;7;7;7;7;5;4;5;5;5;5;1;1;3;3;4;5;5;3;4;5";"None";65.6
Puzzle_filtered//PF04408_2.tre;"2;9;9;8;7;6;5;6;6;5;7;7;7;7;5;4;5;5;5;5;2;2;2;2;3;4;4;2;4;5";"2;8;8;7;6;8;8;8;8;6;4;9;9;9;9;7;6;7;7;6;6;6;5;2;1;2;3;4;4;2";37.5
Puzzle_filtered//PF04408_2.tre;"4;10;10;9;8;7;6;7;7;6;8;8;8;8;6;5;6;6;6;6;3;3;1;1;3;4;4;2;5;6";"None";32.3
Puzzle_filtered//PF04408_2.tre;"3;10;10;9;8;7;6;7;7;6;8;8;8;8;6;5;6;6;6;6;3;3;2;2;2;3;3;1;5;6";"None";19.9
Puzzle_filtered//PF04408_2.tre;"2;11;11;10;9;8;7;8;8;7;9;9;9;9;7;6;7;7;7;7;4;4;3;3;1;2;2;1;6;7";"3;10;10;9;8;10;10;10;10;8;6;11;11;11;11;9;8;9;9;8;8;8;7;4;3;1;1;2;2;3";62.1
Puzzle_filtered//PF04408_2.tre;"1;12;12;11;10;9;8;9;9;8;10;10;10;10;8;7;8;8;8;8;5;5;4;4;1;1;1;2;7;8";"4;11;11;10;9;11;11;11;11;9;7;12;12;12;12;10;9;10;10;9;9;9;8;5;4;2;1;1;1;4";75.9
Puzzle_filtered//PF04900_1.tre;"1;8;7;9;9;10;10;9;8;8;5;8;8;8;8;9;10;10;9;9;7;6;6;3;4;4;3;1;1;1";"None";65.7
Puzzle_filtered//PF04900_1.tre;"3;7;6;8;8;9;9;8;7;7;4;7;7;7;7;8;9;9;8;8;6;5;5;2;3;3;2;1;2;2";"None";23.1
Puzzle_filtered//PF04900_1.tre;"2;6;5;7;7;8;8;7;6;6;3;6;6;6;6;7;8;8;7;7;5;4;4;1;3;3;2;2;3;3";"9;9;8;8;8;8;8;8;8;5;3;4;4;2;2;2;1;2;6;6;5;5;5;5;7;8;8;8;8;7";39.5
Puzzle_filtered//PF04900_1.tre;"5;5;4;6;6;7;7;6;5;5;2;5;5;5;5;6;7;7;6;6;4;3;3;1;4;4;3;3;4;4";"8;8;7;7;7;7;7;7;7;4;4;5;5;3;3;3;1;1;5;5;4;4;4;4;6;7;7;7;7;6";29.7
Puzzle_filtered//PF04900_1.tre;"5;4;3;5;5;6;6;5;4;4;1;5;5;5;5;6;7;7;6;6;4;3;3;2;5;5;4;4;5;5";"None";44.3
Puzzle_filtered//PF04900_1.tre;"4;3;2;4;4;5;5;4;3;3;1;6;6;6;6;7;8;8;7;7;5;4;4;3;6;6;5;5;6;6";"5;5;4;4;4;4;4;4;4;1;7;8;8;6;6;6;4;3;5;5;4;4;4;2;4;5;5;5;5;4";38.8
Puzzle_filtered//PF04900_1.tre;"3;2;1;4;4;5;5;4;3;3;2;7;7;7;7;8;9;9;8;8;6;5;5;4;7;7;6;6;7;7";"None";49.9
Puzzle_filtered//PF04900_1.tre;"4;1;1;5;5;6;6;5;4;4;3;8;8;8;8;9;10;10;9;9;7;6;6;5;8;8;7;7;8;8";"5;5;4;4;4;2;2;1;1;3;10;11;11;9;9;9;7;6;8;8;7;7;7;5;7;8;8;8;8;7";54.4
Puzzle_filtered//PF04900_1.tre;"12;3;2;3;3;4;4;3;2;2;2;7;7;7;7;8;9;9;8;8;6;5;5;4;7;7;6;6;7;7";"None";30.0
Puzzle_filtered//PF04900_1.tre;"11;4;3;2;2;3;3;2;2;2;3;8;8;8;8;9;10;10;9;9;7;6;6;5;8;8;7;7;8;8";"3;3;2;2;2;3;3;3;3;2;9;10;10;8;8;8;6;5;7;7;6;6;6;4;6;7;7;7;7;6";73.2
Puzzle_filtered//PF04900_1.tre;"10;5;4;1;1;3;3;2;3;3;4;9;9;9;9;10;11;11;10;10;8;7;7;6;9;9;8;8;9;9";"3;3;2;1;1;4;4;4;4;3;10;11;11;9;9;9;7;6;8;8;7;7;7;5;7;8;8;8;8;7";89.4
Puzzle_filtered//PF04900_1.tre;"10;5;4;2;2;2;2;1;3;3;4;9;9;9;9;10;11;11;10;10;8;7;7;6;9;9;8;8;9;9";"2;2;1;2;2;4;4;4;4;3;10;11;11;9;9;9;7;6;8;8;7;7;7;5;7;8;8;8;8;7";78.6
Puzzle_filtered//PF04900_1.tre;"9;6;5;3;3;1;1;1;4;4;5;10;10;10;10;11;12;12;11;11;9;8;8;7;10;10;9;9;10;10";"1;1;1;3;3;5;5;5;5;4;11;12;12;10;10;10;8;7;9;9;8;8;8;6;8;9;9;9;9;8";82.8
Puzzle_filtered//PF04900_1.tre;"8;4;3;3;3;4;4;3;1;1;3;8;8;8;8;9;10;10;9;9;7;6;6;5;8;8;7;7;8;8";"5;5;4;4;4;1;1;2;2;3;10;11;11;9;9;9;7;6;8;8;7;7;7;5;7;8;8;8;8;7";97.2
Puzzle_filtered//PF04900_1.tre;"7;5;4;6;6;7;7;6;5;5;2;4;4;4;4;5;6;6;5;5;3;2;2;2;5;5;4;4;5;5";"None";11.1
Puzzle_filtered//PF04900_1.tre;"9;6;5;7;7;8;8;7;6;6;3;3;3;3;3;4;5;5;4;4;2;2;2;3;6;6;5;5;6;6";"None";16.3
Puzzle_filtered//PF04900_1.tre;"8;7;6;8;8;9;9;8;7;7;4;2;2;2;2;4;5;5;4;4;2;3;3;4;7;7;6;6;7;7";"None";15.4
Puzzle_filtered//PF04900_1.tre;"8;8;7;9;9;10;10;9;8;8;5;1;1;2;2;5;6;6;5;5;3;4;4;5;8;8;7;7;8;8";"9;9;8;8;8;8;8;8;8;5;8;9;9;7;7;7;5;4;1;1;1;3;3;5;7;8;8;8;8;7";56.6
Puzzle_filtered//PF04900_1.tre;"7;8;7;9;9;10;10;9;8;8;5;2;2;1;1;5;6;6;5;5;3;4;4;5;8;8;7;7;8;8";"8;8;7;7;7;7;7;7;7;4;7;8;8;6;6;6;4;3;3;3;2;1;1;4;6;7;7;7;7;6";77.0
Puzzle_filtered//PF04900_1.tre;"6;7;6;8;8;9;9;8;7;7;4;3;3;3;3;3;4;4;3;3;1;3;3;4;7;7;6;6;7;7";"None";30.9
Puzzle_filtered//PF04900_1.tre;"5;8;7;9;9;10;10;9;8;8;5;4;4;4;4;2;3;3;2;2;1;4;4;5;8;8;7;7;8;8";"None";68.8
Puzzle_filtered//PF04900_1.tre;"6;9;8;10;10;11;11;10;9;9;6;5;5;5;5;1;2;2;2;2;2;5;5;6;9;9;8;8;9;9";"8;8;7;7;7;7;7;7;7;4;9;10;10;8;8;8;6;5;7;7;6;6;6;2;1;2;2;3;3;2";38.8
Puzzle_filtered//PF04900_1.tre;"9;10;9;11;11;12;12;11;10;10;7;6;6;6;6;1;1;1;3;3;3;6;6;7;10;10;9;9;10;10";"9;9;8;8;8;8;8;8;8;5;10;11;11;9;9;9;7;6;8;8;7;7;7;3;1;1;1;4;4;3";77.7
Puzzle_filtered//PF04900_1.tre;"8;9;8;10;10;11;11;10;9;9;6;5;5;5;5;2;3;3;1;1;2;5;5;6;9;9;8;8;9;9";"None";52.5
Puzzle_filtered//PF04900_1.tre;"7;6;5;7;7;8;8;7;6;6;3;4;4;4;4;5;6;6;5;5;3;1;1;3;6;6;5;5;6;6";"None";45.6
Puzzle_filtered//PF04900_1.tre;"9;7;6;8;8;9;9;8;7;7;4;7;7;7;7;8;9;9;8;8;6;5;5;2;2;2;1;2;3;3";"11;11;10;10;10;10;10;10;10;7;1;2;2;1;3;3;3;4;8;8;7;7;7;7;9;10;10;10;10;9";41.5
Puzzle_filtered//PF04900_1.tre;"8;8;7;9;9;10;10;9;8;8;5;8;8;8;8;9;10;10;9;9;7;6;6;3;1;1;1;3;4;4";"None";61.4
Puzzle_filtered//PF00804_1.tre;"1;3;3;3;1;8;9;9;7;6;7;7;6;5;5;8;9;11;11;10;7;8;8;7;5;5;5;3;3;1";"None";37.5
Puzzle_filtered//PF00804_1.tre;"2;2;2;2;1;9;10;10;8;7;8;8;7;6;6;9;10;12;12;11;8;9;9;8;6;6;6;4;4;2";"9;9;8;7;8;9;9;7;6;6;11;11;10;9;9;9;9;9;8;6;6;6;3;2;2;2;2;2;2;2";32.8
Puzzle_filtered//PF00804_1.tre;"6;1;2;2;2;10;11;11;9;8;9;9;8;7;7;10;11;13;13;12;9;10;10;9;7;7;7;5;5;3";"10;10;9;8;9;10;10;8;7;7;12;12;11;10;10;10;10;10;9;7;7;7;4;3;2;2;1;1;3;3";54.1
Puzzle_filtered//PF00804_1.tre;"5;2;1;1;2;10;11;11;9;8;9;9;8;7;7;10;11;13;13;12;9;10;10;9;7;7;7;5;5;3";"10;10;9;8;9;10;10;8;7;7;12;12;11;10;10;10;10;10;9;7;7;7;4;3;1;1;2;2;3;3";89.7
Puzzle_filtered//PF00804_1.tre;"4;4;4;4;2;7;8;8;6;5;6;6;5;4;4;7;8;10;10;9;6;7;7;6;4;4;4;2;2;1";"8;8;7;6;7;8;8;6;5;5;10;10;9;8;8;8;8;8;7;5;5;5;2;1;3;3;3;3;2;2";45.4
Puzzle_filtered//PF00804_1.tre;"3;5;5;5;3;6;7;7;5;4;5;5;4;3;3;6;7;9;9;8;5;6;6;5;3;3;3;2;2;2";"6;6;5;4;5;6;6;4;3;3;8;8;7;6;6;6;6;6;5;3;3;3;1;2;5;5;5;5;4;4";31.8
Puzzle_filtered//PF00804_1.tre;"5;6;6;6;4;5;6;6;4;3;4;4;3;2;2;6;7;9;9;8;5;6;6;5;3;3;3;3;3;3";"5;5;4;3;4;5;5;3;2;2;8;8;7;6;6;6;6;6;5;3;3;3;2;3;6;6;6;6;5;5";30.7
Puzzle_filtered//PF00804_1.tre;"4;7;7;7;5;4;5;5;3;2;3;3;2;2;2;7;8;10;10;9;6;7;7;6;4;4;4;4;4;4";"4;4;3;2;3;4;4;2;2;2;9;9;8;7;7;7;7;7;6;4;4;4;3;4;7;7;7;7;6;6";39.8
Puzzle_filtered//PF00804_1.tre;"12;8;8;8;6;3;4;4;2;1;3;3;2;3;3;8;9;11;11;10;7;8;8;7;5;5;5;5;5;5";"None";28.3
Puzzle_filtered//PF00804_1.tre;"11;9;9;9;7;2;3;3;1;1;4;4;3;4;4;9;10;12;12;11;8;9;9;8;6;6;6;6;6;6";"3;3;2;1;3;4;4;2;3;3;10;10;9;8;8;8;8;8;7;5;5;5;4;5;8;8;8;8;7;7";38.8
Puzzle_filtered//PF00804_1.tre;"10;10;10;10;8;1;2;2;1;2;5;5;4;5;5;10;11;13;13;12;9;10;10;9;7;7;7;7;7;7";"2;2;1;1;4;5;5;3;4;4;11;11;10;9;9;9;9;9;8;6;6;6;5;6;9;9;9;9;8;8";33.4
Puzzle_filtered//PF00804_1.tre;"10;11;11;11;9;1;1;1;2;3;6;6;5;6;6;11;12;14;14;13;10;11;11;10;8;8;8;8;8;8";"None";57.2
Puzzle_filtered//PF00804_1.tre;"9;8;8;8;6;4;5;5;3;2;2;2;1;3;3;8;9;11;11;10;7;8;8;7;5;5;5;5;5;5";"5;5;4;3;1;2;2;1;4;4;11;11;10;9;9;9;9;9;8;6;6;6;5;6;9;9;9;9;8;8";83.4
Puzzle_filtered//PF00804_1.tre;"10;9;9;9;7;5;6;6;4;3;1;1;1;4;4;9;10;12;12;11;8;9;9;8;6;6;6;6;6;6";"6;6;5;4;1;1;1;2;5;5;12;12;11;10;10;10;10;10;9;7;7;7;6;7;10;10;10;10;9;9";92.1
Puzzle_filtered//PF00804_1.tre;"9;7;7;7;5;5;6;6;4;3;4;4;3;1;1;7;8;10;10;9;6;7;7;6;4;4;4;4;4;4";"5;5;4;3;4;5;5;3;1;1;9;9;8;7;7;7;7;7;6;4;4;4;3;4;7;7;7;7;6;6";98.1
Puzzle_filtered//PF00804_1.tre;"8;6;6;6;4;6;7;7;5;4;5;5;4;3;3;5;6;8;8;7;4;5;5;4;2;2;2;3;3;3";"6;6;5;4;5;6;6;4;3;3;7;7;6;5;5;5;5;5;4;2;2;2;2;3;6;6;6;6;5;5";77.7
Puzzle_filtered//PF00804_1.tre;"7;7;7;7;5;7;8;8;6;5;6;6;5;4;4;4;5;7;7;6;3;4;4;3;1;2;2;4;4;4";"7;7;6;5;6;7;7;5;4;4;6;6;5;4;4;4;4;4;3;1;2;2;3;4;7;7;7;7;6;6";76.6
Puzzle_filtered//PF00804_1.tre;"7;8;8;8;6;8;9;9;7;6;7;7;6;5;5;3;4;6;6;5;2;3;3;2;1;3;3;5;5;5";"8;8;7;6;7;8;8;6;5;5;5;5;4;3;3;3;3;3;2;1;3;3;4;5;8;8;8;8;7;7";85.4
Puzzle_filtered//PF00804_1.tre;"6;9;9;9;7;9;10;10;8;7;8;8;7;6;6;2;3;5;5;4;1;3;3;2;2;4;4;6;6;6";"9;9;8;7;8;9;9;7;6;6;4;4;3;2;2;2;3;3;2;2;4;4;5;6;9;9;9;9;8;8";89.4
Puzzle_filtered//PF00804_1.tre;"5;10;10;10;8;10;11;11;9;8;9;9;8;7;7;1;2;4;4;3;1;4;4;3;3;5;5;7;7;7";"None";90.1
Puzzle_filtered//PF00804_1.tre;"6;11;11;11;9;11;12;12;10;9;10;10;9;8;8;1;1;3;3;2;2;5;5;4;4;6;6;8;8;8";"10;10;9;8;9;10;10;8;7;7;3;3;2;1;2;2;4;4;3;3;5;5;6;7;10;10;10;10;9;9";92.4
Puzzle_filtered//PF00804_1.tre;"7;12;12;12;10;12;13;13;11;10;11;11;10;9;9;2;1;2;2;1;3;6;6;5;5;7;7;9;9;9";"None";44.9
Puzzle_filtered//PF00804_1.tre;"10;13;13;13;11;13;14;14;12;11;12;12;11;10;10;3;2;1;1;1;4;7;7;6;6;8;8;10;10;10";"None";52.6
Puzzle_filtered//PF00804_1.tre;"10;9;9;9;7;9;10;10;8;7;8;8;7;6;6;3;4;6;6;5;2;2;2;1;2;4;4;6;6;6";"9;9;8;7;8;9;9;7;6;6;5;5;4;3;3;3;2;2;1;2;4;4;5;6;9;9;9;9;8;8";94.2
Puzzle_filtered//PF00804_1.tre;"9;10;10;10;8;10;11;11;9;8;9;9;8;7;7;4;5;7;7;6;3;1;1;1;3;5;5;7;7;7";"10;10;9;8;9;10;10;8;7;7;6;6;5;4;4;4;1;1;1;3;5;5;6;7;10;10;10;10;9;9";98.5
Puzzle_filtered//PF00804_1.tre;"8;7;7;7;5;7;8;8;6;5;6;6;5;4;4;5;6;8;8;7;4;5;5;4;2;1;1;4;4;4";"7;7;6;5;6;7;7;5;4;4;7;7;6;5;5;5;5;5;4;2;1;1;3;4;7;7;7;7;6;6";91.8
Puzzle_filtered//PF00804_1.tre;"9;5;5;5;3;7;8;8;6;5;6;6;5;4;4;7;8;10;10;9;6;7;7;6;4;4;4;1;1;2";"None";53.5
Puzzle_filtered//PF00085_2.tre;"10;6;6;6;6;5;5;5;10;11;11;9;10;10;9;8;8;6;8;8;7;7;7;4;4;3;2;2;1;1";"None";37.8
Puzzle_filtered//PF00085_2.tre;"9;5;5;5;5;4;4;4;9;10;10;8;9;9;8;7;7;5;7;7;6;6;6;3;3;2;2;2;2;2";"None";23.1
Puzzle_filtered//PF00085_2.tre;"8;4;4;4;4;3;3;3;8;9;9;7;8;8;7;6;6;4;6;6;5;5;5;3;3;2;3;3;3;3";"None";30.7
Puzzle_filtered//PF00085_2.tre;"9;3;3;3;3;2;3;3;8;9;9;7;8;8;7;6;6;4;6;6;5;5;5;4;4;3;4;4;4;4";"None";82.1
Puzzle_filtered//PF00085_2.tre;"8;2;2;3;3;2;4;4;9;10;10;8;9;9;8;7;7;5;7;7;6;6;6;5;5;4;5;5;5;5";"8;4;4;3;2;1;2;2;10;10;10;10;8;7;6;6;6;4;5;5;4;3;4;7;7;7;7;6;7;8";79.3
Puzzle_filtered//PF00085_2.tre;"7;1;1;4;4;3;5;5;10;11;11;9;10;10;9;8;8;6;8;8;7;7;7;6;6;5;6;6;6;6";"9;5;5;4;3;1;1;1;11;11;11;11;9;8;7;7;7;5;6;6;5;4;5;8;8;8;8;7;8;9";59.4
Puzzle_filtered//PF00085_2.tre;"14;3;3;2;2;1;4;4;9;10;10;8;9;9;8;7;7;5;7;7;6;6;6;5;5;4;5;5;5;5";"9;2;2;1;1;3;4;4;11;11;11;11;9;8;7;7;7;5;6;6;5;4;5;8;8;8;8;7;8;9";90.9
Puzzle_filtered//PF00085_2.tre;"14;4;4;1;1;1;5;5;10;11;11;9;10;10;9;8;8;6;8;8;7;7;7;6;6;5;6;6;6;6";"10;1;1;1;2;4;5;5;12;12;12;12;10;9;8;8;8;6;7;7;6;5;6;9;9;9;9;8;9;10";80.0
Puzzle_filtered//PF00085_2.tre;"13;4;4;4;4;3;2;2;7;8;8;6;7;7;6;5;5;3;5;5;4;4;4;4;4;3;4;4;4;4";"None";53.9
Puzzle_filtered//PF00085_2.tre;"12;5;5;5;5;4;1;1;7;8;8;6;7;7;6;5;5;3;5;5;4;4;4;5;5;4;5;5;5;5";"None";95.8
Puzzle_filtered//PF00085_2.tre;"11;5;5;5;5;4;2;2;6;7;7;5;6;6;5;4;4;2;4;4;3;3;3;5;5;4;5;5;5;5";"None";98.5
Puzzle_filtered//PF00085_2.tre;"10;6;6;6;6;5;3;3;5;6;6;4;5;5;4;3;3;1;4;4;3;3;3;6;6;5;6;6;6;6";"8;6;6;5;4;4;5;5;7;7;7;7;5;4;3;3;3;1;3;3;2;3;4;7;7;7;7;6;7;8";91.2
Puzzle_filtered//PF00085_2.tre;"10;7;7;7;7;6;4;4;4;5;5;3;4;4;3;2;2;1;5;5;4;4;4;7;7;6;7;7;7;7";"9;7;7;6;5;5;6;6;6;6;6;6;4;3;2;2;2;1;4;4;3;4;5;8;8;8;8;7;8;9";91.9
Puzzle_filtered//PF00085_2.tre;"9;8;8;8;8;7;5;5;3;4;4;2;3;3;2;2;2;2;6;6;5;5;5;8;8;7;8;8;8;8";"10;8;8;7;6;6;7;7;5;5;5;5;3;2;1;2;2;2;5;5;4;5;6;9;9;9;9;8;9;10";96.9
Puzzle_filtered//PF00085_2.tre;"8;9;9;9;9;8;6;6;2;3;3;1;3;3;2;3;3;3;7;7;6;6;6;9;9;8;9;9;9;9";"13;11;11;10;9;9;10;10;2;2;2;2;1;2;3;5;5;5;8;8;7;8;9;12;12;12;12;11;12;13";32.8
Puzzle_filtered//PF00085_2.tre;"9;10;10;10;10;9;7;7;1;2;2;1;4;4;3;4;4;4;8;8;7;7;7;10;10;9;10;10;10;10";"None";27.8
Puzzle_filtered//PF00085_2.tre;"8;11;11;11;11;10;8;8;1;1;1;2;5;5;4;5;5;5;9;9;8;8;8;11;11;10;11;11;11;11";"None";39.2
